ID	GeneID	geneSymbol	chr	strand	1stExonStart_0base	1stExonEnd	2ndExonStart_0base	2ndExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
801	"ENSMUSG00000001542"	"Ell2"	chr13	+	75873071	75873119	75894410	75894532	75855829	75855916	75898043	75898207	801	131,191	444,486	254,224	1107,1089	78	78	0.00403265662619789	0.143003799299439	0.228,0.282	0.187,0.171	0.076
802	"ENSMUSG00000021451"	"Sema4d"	chr13	-	51865235	51865392	51865484	51865660	51863947	51864170	51866714	51866866	802	611,934	1342,1642	595,606	1260,1662	78	78	0.130300519749031	0.301530572790452	0.313,0.363	0.321,0.267	0.044
803	"ENSMUSG00000037960"	"Card19"	chr13	-	49357193	49357265	49357404	49357464	49356425	49356711	49358667	49358821	803	481,480	490,682	547,518	555,652	78	78	0.319636969081286	0.517599893416543	0.495,0.413	0.496,0.443	-0.016
804	"ENSMUSG00000037960"	"Card19"	chr13	-	49357193	49357265	49358667	49358821	49356425	49356711	49361479	49361622	804	722,800	445,573	804,878	457,569	78	78	0.111249690900613	0.27123957690044	0.619,0.583	0.638,0.607	-0.022
805	"ENSMUSG00000037960"	"Card19"	chr13	-	49357404	49357464	49358667	49358821	49357193	49357265	49361479	49361622	805	766,920	638,423	902,961	632,763	78	78	0.115269141483402	0.277719328368974	0.546,0.685	0.588,0.557	0.043
807	"ENSMUSG00000019132"	"BC005537"	chr13	+	24988764	24988941	24989844	24989967	24985639	24987492	24993868	24994003	807	1153,1155	1273,1364	783,886	1099,1303	78	78	0.00506527595018635	0.143003799299439	0.475,0.459	0.416,0.405	0.056
808	"ENSMUSG00000019132"	"BC005537"	chr13	+	24989844	24989967	24993868	24994003	24988764	24988941	24996619	24996643	808	1244,1200	1544,1544	711,1054	1136,1409	78	78	0.105536799137796	0.262856381185876	0.446,0.437	0.385,0.428	0.035
811	"ENSMUSG00000022973"	"Synj1"	chr16	-	90743902	90743941	90744953	90745001	90743679	90743750	90746586	90746625	811	0,1	0,4	4,0	14,5	78	78	0.181421193216658	0.362528689845621	NA,0.2	0.222,0.0	0.089
812	"ENSMUSG00000022973"	"Synj1"	chr16	-	90743902	90743941	90746586	90746625	90743679	90743750	90747238	90747373	812	0,4	9,13	0,12	17,32	78	78	0.999202115572178	0.999202115572178	0.0,0.235	0.0,0.273	-0.019
813	"ENSMUSG00000016756"	"Cmah"	chr13	+	24579181	24579470	24600883	24600993	24560065	24560216	24601206	24601407	813	2,26	27,3	6,5	33,13	78	78	0.414455578242139	0.60705394215728	0.069,0.897	0.154,0.278	0.267
814	"ENSMUSG00000071203"	"Naip5"	chr13	-	100356171	100356339	100357960	100360072	100353966	100354119	100364136	100364194	814	25,27	23,12	32,23	2,24	78	78	0.414624671193666	0.60705394215728	0.521,0.692	0.941,0.489	-0.108
815	"ENSMUSG00000071203"	"Naip5"	chr13	-	100357960	100360072	100364136	100364194	100356171	100356339	100364986	100365068	815	34,36	14,14	0,12	12,10	78	78	0.17483247736739	0.354263120416564	0.708,0.72	0.0,0.545	0.441
816	"ENSMUSG00000038175"	"Mylip"	chr13	+	45544664	45544855	45557875	45558061	45543217	45543519	45559368	45559566	816	255,259	130,175	279,172	109,86	78	78	0.034046046772415	0.159827975510308	0.662,0.597	0.719,0.667	-0.064
817	"ENSMUSG00000063200"	"Nol7"	chr13	+	43554068	43554097	43554328	43554410	43552986	43553045	43554772	43554894	817	43,61	55,125	4,10	26,8	68	78	0.703462485724703	0.842454037308305	0.473,0.359	0.15,0.589	0.046
819	"ENSMUSG00000021666"	"Gfm2"	chr13	+	97301518	97301705	97304773	97304850	97299582	97299682	97307993	97308132	819	37,9	16,24	5,7	4,10	78	78	0.999202115572178	0.999202115572178	0.698,0.273	0.556,0.412	0.002
823	"ENSMUSG00000121500"	NA	chr11	+	3075787	3076058	3078928	3079165	3073942	3074124	3079381	3079520	823	34,8	14,17	16,21	0,9	78	78	0.0417919664574549	0.171268023295504	0.708,0.32	1.0,0.7	-0.336
824	"ENSMUSG00000121500"	NA	chr11	+	3075787	3076058	3077478	3077644	3074042	3074124	3078928	3079118	824	50,11	32,39	12,22	23,23	78	78	0.880563378681582	0.96397639213421	0.61,0.22	0.343,0.489	-0.001
825	"ENSMUSG00000121500"	NA	chr11	+	3079764	3079911	3080152	3080313	3078928	3079520	3080792	3081081	825	57,50	13,23	63,52	7,32	78	78	0.726808676361683	0.85643417314538	0.814,0.685	0.9,0.619	-0.01
826	"ENSMUSG00000121500"	NA	chr11	+	3079764	3079911	3080152	3080313	3078928	3079520	3082248	3082429	826	55,56	7,0	59,41	0,0	78	78	0.0446586632204533	0.175687201244775	0.887,1.0	1.0,1.0	-0.056
827	"ENSMUSG00000121500"	NA	chr11	+	3079764	3079911	3080152	3081081	3078928	3079520	3082248	3082429	827	55,56	34,25	59,41	23,10	78	78	0.0708287266397066	0.213162495885298	0.618,0.691	0.72,0.804	-0.108
828	"ENSMUSG00000121500"	NA	chr11	+	3079764	3079911	3080152	3080593	3079381	3079520	3080792	3081081	828	57,50	7,0	63,52	1,0	78	78	0.0853935935247365	0.235716233081418	0.891,1.0	0.984,1.0	-0.046
829	"ENSMUSG00000121500"	NA	chr11	+	3080152	3080313	3080792	3081081	3079764	3079911	3082248	3082429	829	37,35	29,25	35,17	27,21	78	78	0.288673016421893	0.480705738681414	0.561,0.583	0.565,0.447	0.066
844	"ENSMUSG00000022521"	"Crebbp"	chr16	-	3905544	3905826	3906107	3906269	3899191	3904062	3909655	3909823	844	107,96	127,126	84,91	111,116	78	78	0.685716130027412	0.829800287191985	0.457,0.432	0.431,0.44	0.009
845	"ENSMUSG00000022521"	"Crebbp"	chr16	-	3937595	3937720	3942033	3942078	3936896	3937085	3942499	3942671	845	46,76	119,148	21,17	43,67	78	78	0.33018705442375	0.529294991652609	0.279,0.339	0.328,0.202	0.044
846	"ENSMUSG00000024948"	"Map4k2"	chr19	+	6392639	6392687	6392773	6392816	6392284	6392340	6393133	6393206	846	166,107	45,24	187,160	104,82	78	78	0.00310027092653364	0.143003799299439	0.787,0.817	0.643,0.661	0.15
847	"ENSMUSG00000024948"	"Map4k2"	chr19	+	6392773	6392816	6393133	6393206	6392639	6392687	6393284	6393416	847	56,74	126,83	140,103	116,155	78	78	0.25174405474879	0.444819091258503	0.308,0.471	0.547,0.399	-0.084
848	"ENSMUSG00000024948"	"Map4k2"	chr19	+	6392773	6392816	6393133	6393206	6392639	6392687	6393490	6393553	848	70,114	9,24	153,101	5,8	78	78	0.0277419093555846	0.155608255455044	0.886,0.826	0.968,0.927	-0.092
849	"ENSMUSG00000024948"	"Map4k2"	chr19	+	6393133	6393206	6393284	6393416	6392773	6392816	6393490	6393553	849	151,95	163,155	164,184	263,262	78	78	0.223409518826314	0.412878892201935	0.481,0.38	0.384,0.413	0.032
850	"ENSMUSG00000024948"	"Map4k2"	chr19	+	6393284	6393416	6393490	6393553	6393133	6393206	6393831	6393913	850	130,98	173,139	189,223	241,237	78	78	0.11333843203482	0.274402474765867	0.429,0.414	0.44,0.485	-0.041
851	"ENSMUSG00000024948"	"Map4k2"	chr19	+	6393490	6393553	6393831	6393913	6393284	6393416	6394001	6394109	851	96,77	229,202	164,167	309,411	78	78	0.282169353348838	0.475355271166386	0.295,0.276	0.347,0.289	-0.032
852	"ENSMUSG00000024948"	"Map4k2"	chr19	+	6393517	6393553	6393831	6393913	6393284	6393416	6394001	6394109	852	0,1	229,202	0,4	309,411	75	78	0.531209605477244	0.711043941174247	0.0,0.005	0.0,0.01	-0.003
853	"ENSMUSG00000024948"	"Map4k2"	chr19	+	6401526	6401704	6402613	6402682	6401344	6401448	6402804	6402891	853	232,243	217,249	291,298	271,302	78	78	0.999202115572178	0.999202115572178	0.517,0.494	0.518,0.497	-0.002
854	"ENSMUSG00000035765"	"Dym"	chr18	+	75332233	75332336	75363060	75363243	75259895	75259990	75376355	75376469	854	81,60	43,25	70,88	67,25	78	78	0.859511207705082	0.948416727279924	0.653,0.706	0.511,0.779	0.034
856	"ENSMUSG00000085126"	"Gm12589"	chr11	+	121688112	121688245	121688377	121688462	121686853	121686979	121696317	121696470	856	0,26	14,3	0,12	0,0	78	78	0.173102863229203	0.351374488767943	0.0,0.897	NA,1.0	-0.551
857	"ENSMUSG00000025225"	"Nfkb2"	chr19	+	46294924	46294965	46295209	46295308	46294721	46294803	46295380	46295532	857	222,289	541,811	267,277	416,700	78	78	0.168519256870362	0.346341448368137	0.291,0.263	0.391,0.284	-0.06
858	"ENSMUSG00000025225"	"Nfkb2"	chr19	+	46295209	46295308	46295380	46295532	46294721	46294965	46295802	46295909	858	419,417	621,657	325,430	399,528	78	78	0.0117503237535941	0.143003799299439	0.403,0.388	0.449,0.449	-0.053
861	"ENSMUSG00000001729"	"Akt1"	chr12	-	112624100	112624169	112624831	112624897	112623527	112623827	112624979	112625111	861	278,374	217,285	154,164	172,245	78	78	0.0216132294552124	0.152632877356657	0.562,0.568	0.472,0.401	0.128
873	"ENSMUSG00000120851"	"Gm57366"	chr11	+	117868990	117869071	117870075	117870197	117867151	117867314	117871352	117871681	873	23,33	0,0	14,28	1,0	78	78	0.100396035652186	0.256880483842162	1.0,1.0	0.933,1.0	0.033
875	"ENSMUSG00000024900"	"Cpt1a"	chr19	+	3430016	3430169	3431609	3431723	3428367	3428502	3431931	3432024	875	85,76	34,63	39,98	35,31	78	78	0.793015718717004	0.901822048427006	0.714,0.547	0.527,0.76	-0.013
884	"ENSMUSG00000018008"	"Cyth4"	chr15	+	78486892	78486975	78488835	78488900	78481341	78481419	78490046	78490113	884	329,422	277,300	384,351	379,218	78	78	0.889589602063638	0.968696547784901	0.543,0.584	0.503,0.617	0.003
885	"ENSMUSG00000018008"	"Cyth4"	chr15	+	78495621	78495797	78499916	78500028	78493961	78494074	78502575	78502652	885	0,12	1124,1145	20,0	1100,885	78	78	0.848215996682335	0.94044287192122	0.0,0.01	0.018,0.0	-0.004
886	"ENSMUSG00000018008"	"Cyth4"	chr15	+	78495648	78495797	78499916	78500028	78493961	78494074	78502575	78502652	886	710,647	1124,1145	507,599	1100,885	78	78	0.629092191351416	0.788125757296122	0.387,0.361	0.315,0.404	0.014
898	"ENSMUSG00000021264"	"Yy1"	chr12	+	108772404	108772567	108780531	108780690	108758898	108760017	108781398	108786074	898	113,153	183,167	67,67	95,86	78	78	0.917629362128111	0.987099285913174	0.382,0.478	0.414,0.438	0.004
905	"ENSMUSG00000020680"	"Taf15"	chr11	+	83378048	83378239	83388087	83388122	83375802	83375905	83388719	83388752	905	199,187	24,37	118,110	5,39	78	74	0.776026002681951	0.890004019615721	0.887,0.827	0.957,0.728	0.014
906	"ENSMUSG00000020680"	"Taf15"	chr11	+	83389898	83390008	83391940	83392070	83388719	83388752	83393585	83393678	906	113,134	108,134	53,78	58,53	78	78	0.501222057169737	0.684687498899716	0.511,0.5	0.477,0.595	-0.03
908	"ENSMUSG00000039242"	"B3galnt2"	chr13	+	14150022	14150219	14155185	14155281	14145351	14145452	14161937	14162048	908	23,8	5,15	28,0	0,5	78	78	0.999202115572178	0.999202115572178	0.821,0.348	1.0,0.0	0.085
909	"ENSMUSG00000004040"	"Stat3"	chr11	-	100785526	100785662	100785889	100785988	100784989	100785042	100787148	100787232	909	538,512	395,442	546,616	303,401	78	78	0.011568288157926	0.143003799299439	0.577,0.537	0.643,0.606	-0.068
910	"ENSMUSG00000014195"	"Dnajc7"	chr11	-	100482237	100482391	100483680	100483799	100481712	100481877	100486991	100487066	910	67,187	199,206	18,66	47,69	78	78	0.641647877230375	0.797917213184258	0.252,0.476	0.277,0.489	-0.019
911	"ENSMUSG00000020917"	"Acly"	chr11	-	100384709	100384906	100386685	100386790	100384362	100384444	100389010	100389179	911	164,200	59,74	103,72	23,88	78	78	0.554399501525181	0.730282322107828	0.735,0.73	0.817,0.45	0.099
912	"ENSMUSG00000046434"	"Hnrnpa1"	chr15	+	103151348	103151507	103152051	103152207	103151070	103151145	103152385	103152455	912	21,11	656,611	30,25	265,228	78	78	0.00172438895035754	0.143003799299439	0.031,0.018	0.102,0.099	-0.076
913	"ENSMUSG00000020687"	"Cdc27"	chr11	-	104403726	104403844	104406197	104406406	104400996	104401125	104408201	104408354	913	37,73	132,49	88,208	121,172	78	78	0.417432086695375	0.609876546385531	0.219,0.598	0.421,0.547	-0.076
914	"ENSMUSG00000020687"	"Cdc27"	chr11	-	104413548	104413648	104416876	104416992	104412206	104412414	104417688	104417803	914	34,75	73,55	139,131	161,205	78	78	0.676381011819909	0.824131314778485	0.318,0.577	0.463,0.39	0.021
915	"ENSMUSG00000020687"	"Cdc27"	chr11	-	104413548	104413648	104416876	104417010	104412206	104412414	104417688	104417803	915	11,1	73,55	26,71	161,205	78	78	0.0532145949964427	0.190301073280583	0.131,0.018	0.139,0.257	-0.124
916	"ENSMUSG00000020687"	"Cdc27"	chr11	-	104419403	104419558	104420166	104420264	104419088	104419300	104422555	104422681	916	62,26	72,49	110,129	163,211	78	78	0.594774247928672	0.759514665771162	0.463,0.347	0.403,0.379	0.014
917	"ENSMUSG00000014349"	"Ube2z"	chr11	-	95946663	95946776	95949141	95949253	95942559	95942650	95951762	95951950	917	261,223	145,213	142,124	82,100	78	78	0.56144860441985	0.735693047976177	0.643,0.511	0.634,0.554	-0.017
918	"ENSMUSG00000014349"	"Ube2z"	chr11	-	95949141	95949253	95951762	95951950	95946663	95946776	95953820	95953893	918	159,200	272,288	118,116	120,160	78	78	0.0974672122551343	0.251990175159247	0.369,0.41	0.496,0.42	-0.069
919	"ENSMUSG00000034354"	"Mtmr3"	chr11	-	4457589	4457686	4467740	4467907	4454031	4454145	4470831	4470914	919	103,104	68,84	95,76	60,33	78	78	0.108745901509099	0.267552883300863	0.602,0.553	0.613,0.697	-0.078
920	"ENSMUSG00000020859"	"Spag9"	chr11	+	93904448	93904569	93934397	93934492	93886928	93887399	93939233	93939384	920	483,455	773,604	516,573	625,589	78	78	0.00920534313177857	0.143003799299439	0.385,0.43	0.452,0.493	-0.065
921	"ENSMUSG00000020859"	"Spag9"	chr11	+	93927425	93927496	93934397	93934492	93904448	93904569	93939233	93939384	921	358,372	788,620	429,444	636,603	78	78	0.00750233270437295	0.143003799299439	0.312,0.375	0.403,0.424	-0.07
923	"ENSMUSG00000020859"	"Spag9"	chr11	+	93988506	93988702	93989852	93989978	93988043	93988262	93990932	93991013	923	806,814	716,764	840,811	753,820	78	78	0.428947077373515	0.621202805870499	0.53,0.516	0.527,0.497	0.011
924	"ENSMUSG00000020859"	"Spag9"	chr11	+	93992916	93992984	93997459	93997608	93990932	93991013	93999280	93999452	924	699,706	770,647	789,619	834,714	78	78	0.135558589203736	0.308995153694511	0.476,0.522	0.486,0.464	0.024
925	"ENSMUSG00000020859"	"Spag9"	chr11	+	93997459	93997608	93999280	93999452	93992916	93992984	94002858	94002972	925	766,855	993,831	834,1012	839,852	78	78	0.0160492686576329	0.147593672244067	0.435,0.507	0.499,0.543	-0.05
926	"ENSMUSG00000020859"	"Spag9"	chr11	+	94004998	94005175	94007555	94007705	94002858	94002972	94013547	94016906	926	1023,1072	507,418	1117,1185	607,613	78	78	0.0211950175008173	0.152632877356657	0.669,0.719	0.648,0.659	0.04
927	"ENSMUSG00000017781"	"Pitpna"	chr11	+	75483014	75483045	75489005	75489154	75478922	75479178	75494214	75494306	927	72,130	532,648	47,42	435,425	70	78	0.0139671191260259	0.14454925973114	0.131,0.183	0.107,0.099	0.054
928	"ENSMUSG00000017781"	"Pitpna"	chr11	+	75510065	75510143	75510281	75510392	75503045	75503129	75511079	75511202	928	681,673	715,856	405,572	436,500	78	78	0.117183081730845	0.28076969202546	0.488,0.44	0.482,0.534	-0.044
929	"ENSMUSG00000017781"	"Pitpna"	chr11	+	75510281	75510392	75511079	75511202	75510065	75510143	75516290	75516356	929	795,779	871,1139	480,608	684,813	78	78	0.262420227811036	0.453997469970489	0.477,0.406	0.412,0.428	0.022
931	"ENSMUSG00000052752"	"Traf7"	chr17	-	24733686	24733803	24735478	24735570	24733098	24733191	24737715	24737773	931	69,100	42,41	54,93	28,23	78	78	0.197659456227785	0.383269202875689	0.622,0.709	0.659,0.802	-0.065
932	"ENSMUSG00000052752"	"Traf7"	chr17	-	24733686	24733803	24735478	24735573	24733098	24733191	24737715	24737773	932	46,98	42,41	41,46	28,23	78	78	0.889702475559896	0.968696547784901	0.523,0.705	0.594,0.667	-0.017
933	"ENSMUSG00000052752"	"Traf7"	chr17	-	24733686	24733840	24735478	24735570	24733098	24733191	24737715	24737773	933	69,100	40,41	54,93	26,15	78	78	0.216989963323112	0.405554826329503	0.633,0.709	0.675,0.861	-0.097
934	"ENSMUSG00000052752"	"Traf7"	chr17	-	24733686	24733840	24735478	24735573	24733098	24733191	24737715	24737773	934	46,98	40,41	41,46	26,15	78	78	0.266046259904085	0.457304106637314	0.535,0.705	0.612,0.754	-0.063
935	"ENSMUSG00000017715"	"Pgs1"	chr11	+	117905399	117905548	117910432	117910558	117896195	117896717	117914230	117914837	935	42,64	253,337	41,132	209,388	78	78	0.168693966444839	0.346341448368137	0.142,0.16	0.164,0.254	-0.058
936	"ENSMUSG00000017715"	"Pgs1"	chr11	+	117905472	117905548	117910432	117910558	117896195	117896717	117914230	117914751	936	26,23	253,337	62,39	209,388	78	78	0.123479084679283	0.29042722706888	0.093,0.064	0.229,0.091	-0.082
937	"ENSMUSG00000024404"	"Riok3"	chr18	+	12269749	12269895	12269984	12270092	12268908	12269024	12270296	12270406	937	326,336	678,628	508,513	888,1008	78	78	0.318636591221633	0.516945747199533	0.325,0.349	0.364,0.337	-0.014
939	"ENSMUSG00000020719"	"Ddx5"	chr11	-	106677051	106677185	106677734	106677900	106676892	106676958	106679098	106679285	939	2156,2273	3896,4666	2092,2362	3417,4039	78	78	0.00719359421938814	0.143003799299439	0.356,0.328	0.38,0.369	-0.033
940	"ENSMUSG00000020719"	"Ddx5"	chr11	-	106677273	106677370	106677734	106677900	106677051	106677185	106679098	106679285	940	2193,2312	2834,3181	2112,2373	2573,3085	78	78	0.0697435458880189	0.212052058622713	0.436,0.421	0.451,0.435	-0.015
942	"ENSMUSG00000040528"	"Milr1"	chr11	+	106645607	106645877	106652008	106652122	106642459	106642501	106654681	106654774	942	25,65	32,31	40,104	14,23	78	78	0.01280204296718	0.143003799299439	0.439,0.677	0.741,0.819	-0.222
943	"ENSMUSG00000040528"	"Milr1"	chr11	+	106648528	106648635	106652008	106652122	106645607	106645877	106654681	106654774	943	2,0	63,64	1,17	30,83	78	78	0.110587900452485	0.270386636719863	0.031,0.0	0.032,0.17	-0.086
944	"ENSMUSG00000040528"	"Milr1"	chr11	+	106648528	106648635	106652011	106652122	106645607	106645877	106654681	106654774	944	2,0	32,27	1,17	14,23	78	78	0.143318882050525	0.316335065998541	0.059,0.0	0.067,0.425	-0.216
945	"ENSMUSG00000020717"	"Pecam1"	chr11	-	106552827	106552850	106562567	106562624	106545043	106545988	106570374	106570437	945	85,13	1,14	36,27	10,11	78	62	0.520855334558935	0.703195266711771	0.985,0.425	0.741,0.661	0.004
946	"ENSMUSG00000020290"	"Xpo1"	chr11	+	23232528	23232726	23234241	23234380	23231305	23231464	23234547	23234729	946	214,322	150,204	78,123	38,67	78	78	0.0785140311749137	0.224779641687387	0.588,0.612	0.672,0.647	-0.059
947	"ENSMUSG00000020290"	"Xpo1"	chr11	+	23235800	23235935	23236744	23236928	23235055	23235219	23237344	23237451	947	276,318	280,312	51,71	84,86	78	78	0.0586324612792372	0.195836939552134	0.496,0.505	0.378,0.452	0.085
948	"ENSMUSG00000020290"	"Xpo1"	chr11	+	23236744	23236928	23237344	23237451	23235800	23235935	23239757	23239952	948	203,337	199,313	36,90	64,65	78	78	0.621494747510803	0.782397345541015	0.505,0.518	0.36,0.581	0.041
950	"ENSMUSG00000020476"	"Dbnl"	chr11	+	5741791	5741847	5743649	5743762	5738487	5738642	5744236	5744311	950	92,83	193,186	55,78	138,119	78	78	0.611338589616383	0.773002401060965	0.323,0.309	0.285,0.396	-0.025
951	"ENSMUSG00000018476"	"Kdm6b"	chr11	-	69292340	69292489	69292584	69292656	69292088	69292203	69292742	69292807	951	1478,1682	1303,1756	1608,2406	1461,2205	78	78	0.379465934465005	0.576768257251281	0.531,0.489	0.524,0.522	-0.013
952	"ENSMUSG00000018476"	"Kdm6b"	chr11	-	69292584	69292656	69292742	69292807	69292340	69292489	69292901	69293107	952	1116,886	1108,1201	1051,1385	1190,1523	78	78	0.558784000180812	0.733264175303876	0.502,0.425	0.469,0.476	-0.009
970	"ENSMUSG00000002699"	"Lcp2"	chr11	+	34028243	34028269	34028384	34028404	34025215	34025299	34028507	34028615	970	318,463	250,309	371,564	224,292	65	59	0.0206069751734125	0.152632877356657	0.536,0.576	0.601,0.637	-0.063
971	"ENSMUSG00000002699"	"Lcp2"	chr11	+	34037207	34037302	34038029	34038107	34033419	34033469	34039524	34039680	971	801,1106	588,732	817,773	591,697	78	78	0.147808708858553	0.320282996007877	0.577,0.602	0.58,0.526	0.036
972	"ENSMUSG00000020456"	"Ogdh"	chr11	+	6266764	6266855	6266977	6267080	6263787	6263979	6284532	6284648	972	119,145	77,88	91,100	10,29	78	78	0.0440536872170996	0.17526912430718	0.607,0.622	0.901,0.775	-0.224
973	"ENSMUSG00000038437"	"Mllt6"	chr11	+	97565599	97565708	97566964	97567031	97565263	97565445	97567195	97567338	973	332,485	196,228	146,290	119,162	78	78	0.072059745605189	0.215866432881495	0.629,0.68	0.551,0.642	0.058
979	"ENSMUSG00000021281"	"Tnfaip2"	chr12	+	111416199	111416323	111417116	111417239	111415173	111415763	111417476	111417632	979	1523,2384	1011,1870	1333,1847	999,1572	78	78	0.037119985911754	0.166243545888786	0.601,0.56	0.572,0.54	0.024
980	"ENSMUSG00000021281"	"Tnfaip2"	chr12	+	111417116	111417239	111417476	111417632	111416199	111416323	111417784	111417906	980	1454,2634	1202,1886	1379,1955	1280,2065	78	78	0.0163066912173347	0.148402620973017	0.547,0.583	0.519,0.486	0.062
981	"ENSMUSG00000018677"	"Slc25a39"	chr11	-	102296518	102296652	102297031	102297076	102295837	102295905	102297187	102297247	981	27,29	62,99	17,23	34,24	78	78	0.0732755992373252	0.216948336939203	0.303,0.227	0.333,0.489	-0.146
982	"ENSMUSG00000036678"	"Aaas"	chr15	-	102254011	102254110	102254921	102254968	102252523	102252667	102255112	102255204	982	22,22	43,101	0,13	4,16	78	78	0.94076213577948	0.999202115572178	0.338,0.179	0.0,0.448	0.035
983	"ENSMUSG00000036678"	"Aaas"	chr15	-	102254921	102254968	102255112	102255204	102254011	102254110	102255470	102255526	983	31,33	10,14	0,9	11,0	78	78	0.999202115572178	0.999202115572178	0.756,0.702	0.0,1.0	0.229
984	"ENSMUSG00000039275"	"Foxk2"	chr11	+	121186854	121187048	121187048	121187177	121181569	121181716	121187739	121187915	984	42,77	1,5	8,19	0,0	78	78	0.114572132530996	0.276616701591199	0.977,0.939	1.0,1.0	-0.042
